TransactionID,PurchaseDate,CustomerID,Gender,MaritalStatus,Homeowner,Children,AnnualIncome,City,State,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue
11336,2018-09-04,8827,M,S,Y,0,$150K +,Vancouver,BC,Canada,Food,Frozen Foods,Frozen Entrees,5,6.71
11337,2018-09-04,2448,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Non-Consumable,Household,Hardware,4,19.44
11338,2018-09-04,1117,M,S,Y,5,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Cold Remedies,4,7.00
11339,2018-09-04,9634,M,M,Y,3,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Pizza,6,4.99
11340,2018-09-04,9569,M,S,Y,5,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,4,5.08
11341,2018-09-04,4831,F,S,Y,0,$30K - $50K,Vancouver,BC,Canada,Drink,Dairy,Dairy,4,6.34
11342,2018-09-04,177,M,M,N,0,$10K - $30K,Salem,OR,USA,Food,Frozen Foods,Vegetables,3,10.07
11343,2018-09-04,1424,M,M,Y,3,$30K - $50K,San Andres,DF,Mexico,Food,Frozen Foods,Meat,3,4.46
11344,2018-09-04,3760,F,S,N,4,$70K - $90K,San Andres,DF,Mexico,Food,Deli,Side Dishes,3,18.60
11345,2018-09-04,6227,F,M,Y,3,$50K - $70K,Hidalgo,Zacatecas,Mexico,Food,Deli,Meat,5,11.52
11346,2018-09-04,8510,F,M,Y,3,$30K - $50K,Mexico City,DF,Mexico,Food,Dairy,Dairy,4,26.93
11347,2018-09-04,7890,F,M,N,1,$50K - $70K,San Diego,CA,USA,Food,Produce,Vegetables,4,3.78
11348,2018-09-04,9049,M,S,N,0,$130K - $150K,Acapulco,Guerrero,Mexico,Food,Baking Goods,Jams and Jellies,5,20.52
11349,2018-09-04,2422,F,S,N,1,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,6,17.20
11350,2018-09-04,8087,F,M,Y,2,$10K - $30K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,4,4.77
11351,2018-09-04,8204,M,S,N,3,$10K - $30K,Merida,Yucatan,Mexico,Food,Dairy,Dairy,4,23.71
11352,2018-09-04,6047,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,4,9.93
11353,2018-09-04,9979,M,S,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Canned Products,Fruit,6,15.07
11354,2018-09-04,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Food,Baking Goods,Jams and Jellies,4,8.72
11355,2018-09-05,2984,F,M,Y,2,$130K - $150K,Guadalajara,Jalisco,Mexico,Food,Snack Foods,Snack Foods,1,6.62
11356,2018-09-05,8797,M,M,Y,5,$110K - $130K,Portland,OR,USA,Non-Consumable,Periodicals,Magazines,4,16.40
11357,2018-09-05,1930,F,S,N,4,$10K - $30K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,4,15.50
11358,2018-09-05,4913,M,S,Y,1,$90K - $110K,Merida,Yucatan,Mexico,Food,Baking Goods,Baking Goods,3,7.50
11359,2018-09-05,8281,F,M,N,3,$10K - $30K,Tacoma,WA,USA,Drink,Dairy,Dairy,4,5.54
11360,2018-09-05,7079,F,S,Y,4,$30K - $50K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,5.38
11361,2018-09-05,1681,F,M,Y,5,$70K - $90K,Salem,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,7,22.49
11362,2018-09-05,10173,F,M,N,0,$30K - $50K,Spokane,WA,USA,Food,Dairy,Dairy,4,9.13
11363,2018-09-05,9606,F,S,N,0,$70K - $90K,Mexico City,DF,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,17.04
11364,2018-09-05,4615,F,M,Y,2,$110K - $130K,Tacoma,WA,USA,Food,Produce,Fruit,5,6.01
11365,2018-09-05,6863,M,S,N,2,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Deli,Side Dishes,6,7.98
11366,2018-09-05,8296,M,M,Y,5,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Hardware,5,8.65
11367,2018-09-05,2088,M,M,Y,0,$90K - $110K,Los Angeles,CA,USA,Drink,Beverages,Hot Beverages,4,20.59
11368,2018-09-05,3002,M,S,Y,0,$110K - $130K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,5,15.50
11369,2018-09-05,7767,M,S,Y,0,$30K - $50K,San Diego,CA,USA,Food,Produce,Fruit,3,23.67
11370,2018-09-05,3584,M,S,N,2,$30K - $50K,Camacho,Zacatecas,Mexico,Food,Starchy Foods,Starchy Foods,3,9.44
11371,2018-09-05,310,F,S,Y,1,$50K - $70K,San Andres,DF,Mexico,Non-Consumable,Checkout,Hardware,4,15.41
11372,2018-09-05,4666,F,M,Y,3,$90K - $110K,Salem,OR,USA,Food,Snacks,Candy,3,10.90
11373,2018-09-05,6956,F,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Entrees,4,17.98
11374,2018-09-05,2450,F,M,N,0,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Baking Goods,2,9.60
11375,2018-09-05,2551,F,M,N,4,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Dairy,Dairy,4,13.03
11376,2018-09-05,5465,M,S,Y,1,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,4,5.72
11377,2018-09-05,6334,F,M,Y,1,$50K - $70K,Mexico City,DF,Mexico,Non-Consumable,Household,Kitchen Products,4,2.81
11378,2018-09-05,1770,M,S,N,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,5,8.17
11379,2018-09-05,4870,M,S,N,3,$30K - $50K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Cold Remedies,5,13.46
11380,2018-09-05,9328,M,S,Y,1,$10K - $30K,Vancouver,BC,Canada,Food,Produce,Vegetables,3,15.40
11381,2018-09-05,3982,F,S,N,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Baked Goods,Bread,5,7.37
11382,2018-09-05,5148,F,S,Y,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,4,9.52
11383,2018-09-05,8228,F,S,N,1,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Deli,Meat,4,9.02
11384,2018-09-06,7852,F,M,Y,3,$70K - $90K,Portland,OR,USA,Food,Produce,Vegetables,4,22.01
11385,2018-09-06,4961,M,S,Y,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Breakfast Foods,4,3.36
11386,2018-09-06,8698,F,S,Y,5,$10K - $30K,San Andres,DF,Mexico,Food,Frozen Foods,Vegetables,5,9.60
11387,2018-09-06,3016,F,S,N,1,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Baking Goods,3,5.09
11388,2018-09-06,5831,M,S,N,3,$30K - $50K,Bremerton,WA,USA,Food,Produce,Vegetables,4,28.45
11389,2018-09-06,8647,F,S,N,1,$50K - $70K,Bremerton,WA,USA,Food,Starchy Foods,Starchy Foods,4,13.50
11390,2018-09-06,4620,F,M,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,3,6.53
11391,2018-09-06,1612,M,M,Y,3,$130K - $150K,Hidalgo,Zacatecas,Mexico,Food,Seafood,Seafood,5,22.85
11392,2018-09-06,9527,F,S,N,1,$70K - $90K,Beverly Hills,CA,USA,Drink,Beverages,Hot Beverages,3,12.93
11393,2018-09-06,10081,M,S,Y,3,$110K - $130K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,4,4.42
11394,2018-09-06,1366,F,S,N,4,$90K - $110K,Salem,OR,USA,Food,Produce,Fruit,4,4.03
11395,2018-09-06,2762,M,S,N,2,$70K - $90K,Salem,OR,USA,Food,Produce,Fruit,5,34.66
11396,2018-09-06,8363,F,M,Y,5,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,6,16.18
11397,2018-09-06,5040,M,M,Y,3,$30K - $50K,Seattle,WA,USA,Food,Frozen Foods,Pizza,2,2.62
11398,2018-09-06,8687,F,S,N,2,$30K - $50K,Yakima,WA,USA,Non-Consumable,Household,Electrical,5,10.37
11399,2018-09-06,7593,F,S,Y,3,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Baked Goods,Bread,3,7.85
11400,2018-09-06,5977,M,S,N,1,$70K - $90K,Seattle,WA,USA,Food,Dairy,Dairy,5,7.83
11401,2018-09-06,7610,M,S,Y,0,$10K - $30K,San Andres,DF,Mexico,Food,Canned Foods,Vegetables,3,7.97
11402,2018-09-06,272,F,S,N,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,16.27
11403,2018-09-06,7890,F,M,N,1,$50K - $70K,San Diego,CA,USA,Food,Frozen Foods,Breakfast Foods,4,22.40
11404,2018-09-07,1183,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Drink,Beverages,Pure Juice Beverages,5,17.89
11405,2018-09-07,655,F,M,Y,1,$90K - $110K,Victoria,BC,Canada,Food,Canned Foods,Vegetables,5,14.76
11406,2018-09-07,1571,F,S,Y,0,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,4.11
11407,2018-09-07,9601,M,S,Y,0,$130K - $150K,Portland,OR,USA,Food,Snack Foods,Snack Foods,3,6.90
11408,2018-09-07,8345,F,S,Y,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,3,13.10
11409,2018-09-07,4766,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,4,3.89
11410,2018-09-07,5449,F,S,Y,3,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,4,8.02
11411,2018-09-07,7166,M,S,N,0,$70K - $90K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,5,5.47
11412,2018-09-07,6962,F,S,N,2,$50K - $70K,San Andres,DF,Mexico,Food,Frozen Foods,Pizza,3,13.49
11413,2018-09-07,2942,F,S,N,3,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,5,18.06
11414,2018-09-07,6161,F,S,N,1,$10K - $30K,Tacoma,WA,USA,Food,Breakfast Foods,Breakfast Foods,5,17.86
11415,2018-09-07,218,M,S,Y,2,$70K - $90K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,26.59
11416,2018-09-07,8640,F,M,N,4,$70K - $90K,Seattle,WA,USA,Non-Consumable,Household,Electrical,5,12.96
11417,2018-09-07,5053,M,M,N,2,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,3,3.28
11418,2018-09-07,1074,M,S,N,0,$30K - $50K,Salem,OR,USA,Food,Produce,Fruit,2,16.04
11419,2018-09-07,10186,M,S,Y,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,21.28
11420,2018-09-07,662,F,M,Y,3,$30K - $50K,Portland,OR,USA,Food,Deli,Meat,3,12.42
11421,2018-09-07,10263,F,S,Y,3,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Household,Electrical,4,9.57
11422,2018-09-07,1792,M,S,Y,4,$10K - $30K,Mexico City,DF,Mexico,Food,Dairy,Dairy,6,14.16
11423,2018-09-07,7231,M,S,Y,3,$130K - $150K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,16.22
11424,2018-09-07,9304,M,S,N,4,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Baking Goods,2,10.88
11425,2018-09-07,7221,F,S,N,2,$30K - $50K,Merida,Yucatan,Mexico,Food,Frozen Foods,Pizza,4,19.53
11426,2018-09-07,8087,F,M,Y,2,$10K - $30K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,4,11.17
11427,2018-09-07,5102,F,S,Y,0,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Household,Paper Products,4,10.35
11428,2018-09-07,6679,M,S,Y,0,$150K +,Merida,Yucatan,Mexico,Food,Snack Foods,Snack Foods,3,10.74
11429,2018-09-07,1073,M,S,N,5,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Desserts,6,18.78
11430,2018-09-07,9812,F,M,Y,2,$50K - $70K,Salem,OR,USA,Food,Frozen Foods,Vegetables,5,8.01
11431,2018-09-07,6551,F,S,Y,4,$90K - $110K,Portland,OR,USA,Drink,Beverages,Hot Beverages,6,13.34
11432,2018-09-08,8649,M,M,Y,4,$50K - $70K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,12.23
11433,2018-09-08,28,F,S,Y,1,$10K - $30K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,3,3.07
11434,2018-09-08,440,F,M,Y,5,$30K - $50K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,4,10.38
11435,2018-09-08,5471,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Frozen Foods,Frozen Desserts,3,31.43
11436,2018-09-08,2114,F,S,Y,3,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,2,10.30
11437,2018-09-08,10001,F,M,N,1,$30K - $50K,Merida,Yucatan,Mexico,Food,Starchy Foods,Starchy Foods,4,7.24
11438,2018-09-08,8652,F,M,Y,1,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Pure Juice Beverages,4,5.28
11439,2018-09-08,2921,F,S,Y,4,$30K - $50K,Spokane,WA,USA,Food,Deli,Meat,5,6.33
11440,2018-09-08,4953,M,S,N,5,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,5,18.29
11441,2018-09-08,9227,F,S,Y,1,$10K - $30K,Los Angeles,CA,USA,Food,Canned Foods,Canned Anchovies,5,20.10
11442,2018-09-08,3912,M,S,N,3,$50K - $70K,Seattle,WA,USA,Drink,Beverages,Drinks,4,24.89
11443,2018-09-08,8644,M,M,Y,2,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,12.47
11444,2018-09-08,2300,F,S,Y,5,$10K - $30K,Vancouver,BC,Canada,Food,Baked Goods,Bread,6,23.40
11445,2018-09-08,850,M,M,N,2,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,4,5.11
11446,2018-09-08,1593,F,S,Y,2,$30K - $50K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,3,5.96
11447,2018-09-08,3468,F,S,N,1,$10K - $30K,Orizaba,Veracruz,Mexico,Food,Breakfast Foods,Breakfast Foods,4,15.18
11448,2018-09-08,9180,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Sardines,5,16.20
11449,2018-09-08,4698,F,S,N,2,$50K - $70K,Acapulco,Guerrero,Mexico,Non-Consumable,Household,Electrical,3,8.68
11450,2018-09-08,8704,F,S,N,3,$50K - $70K,Acapulco,Guerrero,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,3.55
11451,2018-09-08,2141,M,S,Y,0,$70K - $90K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Shrimp,5,16.17
11452,2018-09-08,8151,M,S,Y,0,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,2,2.29
11453,2018-09-08,238,F,M,Y,1,$10K - $30K,Portland,OR,USA,Non-Consumable,Household,Paper Products,4,12.24
11454,2018-09-08,8166,M,S,N,2,$130K - $150K,Orizaba,Veracruz,Mexico,Food,Baking Goods,Jams and Jellies,2,12.38
11455,2018-09-09,2716,F,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,19.07
11456,2018-09-09,3104,M,S,N,4,$30K - $50K,Portland,OR,USA,Non-Consumable,Household,Cleaning Supplies,2,7.73
11457,2018-09-09,4026,F,M,Y,5,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Snacks,Candy,2,14.54
11458,2018-09-09,10033,F,S,N,2,$30K - $50K,Bremerton,WA,USA,Food,Baked Goods,Bread,4,5.38
11459,2018-09-09,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,7.65
11460,2018-09-09,6052,F,M,Y,4,$130K - $150K,San Andres,DF,Mexico,Non-Consumable,Checkout,Hardware,4,12.14
11461,2018-09-09,8890,M,S,Y,0,$30K - $50K,San Andres,DF,Mexico,Food,Canned Products,Fruit,3,5.87
11462,2018-09-09,5558,M,M,N,3,$10K - $30K,Vancouver,BC,Canada,Food,Frozen Foods,Breakfast Foods,5,3.92
11463,2018-09-09,9345,M,S,N,2,$50K - $70K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,5,20.94
11464,2018-09-09,7954,M,S,Y,2,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,6,8.74
11465,2018-09-09,1896,F,M,Y,3,$10K - $30K,Walla Walla,WA,USA,Food,Starchy Foods,Starchy Foods,2,4.02
11466,2018-09-09,1563,F,M,Y,4,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,2.50
11467,2018-09-09,3856,F,M,Y,1,$50K - $70K,Mexico City,DF,Mexico,Non-Consumable,Household,Bathroom Products,3,2.74
11468,2018-09-09,6499,F,M,Y,3,$70K - $90K,Tacoma,WA,USA,Food,Produce,Vegetables,5,18.00
11469,2018-09-09,2471,M,S,Y,2,$10K - $30K,Seattle,WA,USA,Food,Breakfast Foods,Breakfast Foods,3,8.11
11470,2018-09-09,7660,F,S,N,4,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Kitchen Products,6,30.91
11471,2018-09-09,5318,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Entrees,4,8.80
11472,2018-09-09,7261,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snacks,Candy,5,23.65
11473,2018-09-09,1663,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Produce,Fruit,4,14.39
11474,2018-09-09,3692,M,S,Y,0,$70K - $90K,Spokane,WA,USA,Food,Produce,Vegetables,5,20.75
11475,2018-09-09,2973,M,S,N,5,$50K - $70K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,4,15.16
11476,2018-09-09,1533,M,M,Y,3,$30K - $50K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,4,10.01
11477,2018-09-09,3901,M,M,Y,3,$70K - $90K,San Andres,DF,Mexico,Non-Consumable,Periodicals,Magazines,4,13.66
11478,2018-09-09,10095,F,S,Y,1,$90K - $110K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,4,5.90
11479,2018-09-09,9256,F,M,Y,3,$30K - $50K,Salem,OR,USA,Drink,Beverages,Drinks,6,3.85
11480,2018-09-09,10106,M,M,Y,5,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,6,21.00
11481,2018-09-09,4287,F,S,N,4,$30K - $50K,Seattle,WA,USA,Food,Canned Foods,Canned Soup,6,9.88
11482,2018-09-09,7239,M,S,N,4,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Baked Goods,Bread,3,13.54
11483,2018-09-09,8002,F,S,N,3,$30K - $50K,Vancouver,BC,Canada,Food,Produce,Fruit,4,4.87
11484,2018-09-09,364,F,M,Y,4,$50K - $70K,Los Angeles,CA,USA,Food,Frozen Foods,Pizza,5,14.92
11485,2018-09-09,2769,M,S,Y,1,$10K - $30K,Spokane,WA,USA,Food,Eggs,Eggs,4,27.12
11486,2018-09-09,7134,F,M,Y,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Meat,3,25.06
11487,2018-09-09,9239,M,M,Y,0,$90K - $110K,Los Angeles,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,14.27
11488,2018-09-10,4373,M,S,Y,0,$50K - $70K,Portland,OR,USA,Drink,Dairy,Dairy,3,7.15
11489,2018-09-10,4325,F,S,N,0,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,2,12.10
11490,2018-09-10,1930,F,S,N,4,$10K - $30K,Merida,Yucatan,Mexico,Food,Frozen Foods,Frozen Desserts,4,12.31
11491,2018-09-10,3448,M,M,Y,2,$30K - $50K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,6,13.68
11492,2018-09-10,8928,M,M,Y,0,$10K - $30K,Merida,Yucatan,Mexico,Food,Canned Products,Fruit,4,15.46
11493,2018-09-10,5727,F,S,Y,2,$10K - $30K,San Andres,DF,Mexico,Food,Baked Goods,Bread,3,12.10
11494,2018-09-10,6382,F,M,N,0,$150K +,San Andres,DF,Mexico,Food,Canned Foods,Vegetables,3,9.24
11495,2018-09-10,8952,M,S,Y,3,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Baking Goods,Baking Goods,4,11.90
11496,2018-09-10,7281,F,M,Y,2,$70K - $90K,Tacoma,WA,USA,Food,Produce,Packaged Vegetables,4,9.69
11497,2018-09-10,9599,F,S,N,4,$50K - $70K,San Diego,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,13.36
11498,2018-09-10,364,F,M,Y,4,$50K - $70K,Los Angeles,CA,USA,Food,Canned Foods,Canned Tuna,3,11.84
11499,2018-09-10,1641,M,M,Y,2,$150K +,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Desserts,3,6.91
11500,2018-09-10,5592,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Non-Consumable,Household,Cleaning Supplies,3,5.55
11501,2018-09-10,7494,F,M,Y,3,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,3,9.23
11502,2018-09-10,8687,F,S,N,2,$30K - $50K,Yakima,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,12.43
11503,2018-09-10,1125,F,M,Y,1,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,5,16.93
11504,2018-09-10,4271,M,M,N,0,$50K - $70K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,3,32.89
11505,2018-09-10,7013,F,S,N,1,$10K - $30K,San Andres,DF,Mexico,Food,Frozen Foods,Vegetables,5,7.16
11506,2018-09-10,6948,M,S,N,4,$10K - $30K,San Diego,CA,USA,Food,Canned Foods,Canned Anchovies,5,26.83
11507,2018-09-10,9972,M,M,Y,1,$10K - $30K,Salem,OR,USA,Non-Consumable,Household,Electrical,2,17.55
11508,2018-09-10,597,M,S,Y,4,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,20.98
11509,2018-09-10,2600,F,M,Y,4,$30K - $50K,Seattle,WA,USA,Food,Baked Goods,Bread,4,15.12
11510,2018-09-10,5578,F,S,N,5,$30K - $50K,Acapulco,Guerrero,Mexico,Food,Frozen Foods,Vegetables,3,8.79
11511,2018-09-10,8477,M,S,N,5,$50K - $70K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,5,17.82
11512,2018-09-10,5448,F,M,N,5,$70K - $90K,Vancouver,BC,Canada,Food,Frozen Foods,Frozen Desserts,5,26.10
11513,2018-09-10,1753,F,M,Y,3,$10K - $30K,Merida,Yucatan,Mexico,Drink,Beverages,Hot Beverages,4,17.18
11514,2018-09-10,274,M,S,N,4,$30K - $50K,Salem,OR,USA,Non-Consumable,Household,Paper Products,3,8.47
11515,2018-09-10,6749,M,S,Y,4,$90K - $110K,Beverly Hills,CA,USA,Food,Deli,Meat,2,8.80
11516,2018-09-10,2725,F,S,N,2,$30K - $50K,Portland,OR,USA,Drink,Beverages,Hot Beverages,4,4.03
11517,2018-09-10,3848,F,M,Y,1,$10K - $30K,San Francisco,CA,USA,Food,Deli,Meat,3,2.57
11518,2018-09-10,5970,M,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Produce,Fruit,4,14.85
11519,2018-09-10,5038,M,S,Y,2,$10K - $30K,Tacoma,WA,USA,Food,Deli,Meat,4,14.78
11520,2018-09-10,1343,M,M,Y,1,$10K - $30K,Orizaba,Veracruz,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,5,12.96
11521,2018-09-10,4520,F,S,Y,4,$70K - $90K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,3,5.29
11522,2018-09-10,5956,M,S,N,4,$30K - $50K,Walla Walla,WA,USA,Food,Seafood,Seafood,4,4.76
11523,2018-09-11,3485,F,S,Y,3,$70K - $90K,Los Angeles,CA,USA,Food,Canned Foods,Canned Tuna,5,3.84
11524,2018-09-11,1975,M,M,N,2,$10K - $30K,San Andres,DF,Mexico,Food,Breakfast Foods,Breakfast Foods,3,5.50
11525,2018-09-11,838,F,S,N,4,$50K - $70K,Camacho,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,3,24.23
11526,2018-09-11,6306,F,S,N,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Household,Hardware,4,20.50
11527,2018-09-11,4397,M,S,N,2,$30K - $50K,Spokane,WA,USA,Food,Frozen Foods,Pizza,4,3.39
11528,2018-09-11,6951,M,M,Y,2,$50K - $70K,Seattle,WA,USA,Food,Canned Products,Fruit,3,11.23
11529,2018-09-11,3602,F,S,N,4,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,5,4.35
11530,2018-09-11,10225,F,S,Y,2,$30K - $50K,Yakima,WA,USA,Non-Consumable,Household,Candles,4,10.14
11531,2018-09-11,7182,F,S,Y,1,$10K - $30K,Salem,OR,USA,Food,Baking Goods,Baking Goods,3,10.08
11532,2018-09-11,1222,M,M,Y,3,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Fruit,3,3.11
11533,2018-09-11,2852,M,M,Y,0,$30K - $50K,Merida,Yucatan,Mexico,Non-Consumable,Checkout,Hardware,3,16.69
11534,2018-09-11,9349,F,S,N,4,$10K - $30K,Orizaba,Veracruz,Mexico,Food,Eggs,Eggs,5,25.81
11535,2018-09-11,9770,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Deli,Side Dishes,4,3.07
11536,2018-09-11,164,F,S,N,4,$30K - $50K,San Diego,CA,USA,Non-Consumable,Periodicals,Magazines,3,16.77
11537,2018-09-11,5114,F,M,N,3,$30K - $50K,Hidalgo,Zacatecas,Mexico,Drink,Beverages,Hot Beverages,3,5.62
11538,2018-09-11,5348,F,S,N,3,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Dairy,Dairy,4,22.66
11539,2018-09-11,6652,F,M,Y,3,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,33.91
11540,2018-09-11,5896,F,S,Y,5,$90K - $110K,Los Angeles,CA,USA,Food,Frozen Foods,Breakfast Foods,5,12.96
11541,2018-09-11,7221,F,S,N,2,$30K - $50K,Merida,Yucatan,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,5,4.21
11542,2018-09-11,780,M,S,Y,5,$110K - $130K,Salem,OR,USA,Drink,Dairy,Dairy,4,8.50
11543,2018-09-11,2168,F,M,Y,3,$110K - $130K,San Diego,CA,USA,Food,Produce,Specialty,5,25.43
11544,2018-09-11,5466,M,S,Y,4,$30K - $50K,Merida,Yucatan,Mexico,Food,Baked Goods,Bread,6,15.70
11545,2018-09-11,2743,F,S,N,4,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,16.13
11546,2018-09-11,8326,F,M,Y,1,$10K - $30K,San Andres,DF,Mexico,Food,Canned Foods,Canned Soup,4,4.86
